"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",1,3,160000,159613,159613,159613,3079,0.01
"POST","/",1,0,1700,1682,1682,1682,2524,0.01
"None","Total",2,3,1700,80648,1682,159613,2801,0.01
